quality,bits,intra_parts,skip_parts,inter_16x16_parts,inter_4x4_parts,inter_other_parts,non_zero_pixels,frame_width,frame_height,movement_level,mean,sub_mean_1,sub_mean_2,sub_mean_3,sub_mean_4,var_sub_blocks,sobel_h,sobel_v,variance,block_movement_h,block_movement_v,var_movement_h,var_movement_v,cost_1,cost_2,relevant
37,153,32,0,2,0,0,20,1920,1080,3005833,5.467773,5.093750,9.230469,1.843750,5.703125,6.871676,12.174805,12.946289,59.639587,6.000000,2.750000,240.250000,23.687500,14865.000000,15798.000000,1
37,27,0,3,0,0,2,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.437500,2.312500,1146.121094,44.464844,24600.000000,22287.000000,1
37,22,2,1,1,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.250000,3.250000,1627.937500,73.937500,3391.000000,2492.000000,0
37,19,2,2,0,0,0,16,1920,1080,3005833,0.750000,1.500000,1.500000,0.000000,0.000000,0.562500,0.744141,0.656250,1.687500,0.000000,0.000000,0.000000,0.000000,2271.000000,751.000000,1
37,52,0,2,2,0,0,5,1920,1080,3005833,2.637695,8.707031,1.843750,0.000000,0.000000,12.845515,7.965820,5.956055,40.172447,1.375000,3.250000,8.734375,31.687500,45341.000000,41662.000000,1
37,49,0,1,2,0,2,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043945,0.043945,0.000000,1.062500,4.250000,5.183594,31.187500,8724.000000,6909.000000,1
37,3,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49623.000000,42548.000000,0
37,64,0,1,1,0,4,7,1920,1080,3005833,1.207031,2.656250,0.000000,2.171875,0.000000,1.486252,5.407227,5.651367,31.837997,1.687500,5.562500,14.464844,39.871094,25631.000000,28865.000000,1
37,3,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012695,0.012695,0.000000,0.000000,0.000000,0.000000,0.000000,8874.000000,7849.000000,1
37,2,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21420.000000,22374.000000,1
37,12,0,3,1,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060547,0.183594,0.000000,0.250000,1.625000,0.437500,18.484375,31177.000000,34768.000000,0
37,14,0,3,1,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.750000,1.500000,21.437500,15.750000,21226.000000,21802.000000,0
37,34,0,2,2,0,0,4,1920,1080,3005833,1.289062,3.312500,1.843750,0.000000,0.000000,1.931335,2.260742,3.803711,16.939880,0.375000,3.000000,0.484375,27.250000,16798.000000,16356.000000,0
37,20,0,2,2,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,2.750000,0.484375,22.687500,39722.000000,41224.000000,0
37,3,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32094.000000,31196.000000,0
37,19,0,2,2,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,2.750000,0.437500,22.687500,36786.000000,39454.000000,0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32082.000000,33693.000000,0
37,22,0,1,3,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,4.125000,0.187500,28.359375,12518.000000,11650.000000,0
37,11,0,3,1,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,1.375000,0.984375,13.234375,23523.000000,23190.000000,0
37,110,0,1,2,0,2,3,1920,1080,3005833,1.988281,1.500000,6.453125,0.000000,0.000000,7.019943,5.382812,4.375000,51.410019,68.875000,4.875000,13849.984375,187.359375,22041.000000,24074.000000,0
37,25,1,2,1,0,0,18,1920,1080,3005833,0.835938,0.000000,1.500000,0.000000,1.843750,0.713562,1.066406,2.009766,5.730896,0.000000,0.000000,0.000000,0.000000,3476.000000,1425.000000,0
37,16,0,3,0,0,2,0,1920,1080,3005833,0.375000,1.500000,0.000000,0.000000,0.000000,0.421875,1.221680,2.069336,0.984375,14.125000,0.187500,2992.734375,0.527344,2808.000000,1731.000000,0
37,52,16,1,2,0,0,2,1920,1080,3005833,1.703125,0.000000,1.843750,4.968750,0.000000,4.121338,3.506836,6.592773,37.255615,52.125000,0.000000,8165.109375,0.000000,26357.000000,22775.000000,0
37,0,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4623.000000,3546.000000,0
37,53,0,3,1,0,0,7,1920,1080,3005833,2.737305,0.000000,0.000000,9.074219,1.875000,13.971431,3.873047,8.087891,50.754234,8.625000,1.375000,520.734375,13.234375,29155.000000,23210.000000,0
37,46,17,2,0,0,0,12,1920,1080,3005833,1.359375,0.000000,0.000000,1.843750,3.593750,2.230713,0.748047,4.250000,11.620850,0.000000,0.000000,0.000000,0.000000,24983.000000,52980.000000,0
37,16,1,2,0,0,2,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.625000,1.625000,872.109375,39.609375,4317.000000,2333.000000,0
37,35,32,2,0,0,0,0,1920,1080,3005833,0.375000,0.000000,0.000000,1.500000,0.000000,0.421875,0.388672,0.613281,0.984375,0.000000,0.000000,0.000000,0.000000,2367.000000,1648.000000,0
37,34,0,1,3,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025391,0.406250,0.000000,1.750000,6.375000,5.187500,40.734375,64036.000000,70771.000000,0
37,31,0,0,4,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052734,0.427734,0.000000,1.125000,6.500000,1.609375,42.250000,13191.000000,12568.000000,0
37,16,0,2,2,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,3.125000,1.687500,29.359375,32010.000000,31070.000000,0
37,85,0,0,3,0,2,7,1920,1080,3005833,0.515625,0.000000,0.000000,1.156250,0.906250,0.273682,2.595703,3.138672,12.515381,2.125000,5.125000,13.484375,34.734375,12550.000000,11710.000000,0
37,1,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9027.000000,5910.000000,0
37,1,0,4,0,0,0,0,1920,1080,3005833,0.460938,0.000000,0.000000,1.843750,0.000000,0.637390,0.691406,1.816406,4.889099,0.000000,0.000000,0.000000,0.000000,5653.000000,4382.000000,0
37,8,0,3,1,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,1.375000,0.984375,13.234375,25679.000000,28713.000000,0
37,1,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29952.000000,28694.000000,0
37,18,0,2,2,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,2.750000,0.187500,22.687500,33199.000000,31813.000000,0
37,113,0,1,2,0,2,7,1920,1080,3005833,1.257812,2.734375,0.000000,2.296875,0.000000,1.606018,3.777344,4.755859,16.673767,9.312500,4.437500,145.714844,32.871094,20862.000000,19066.000000,0
37,143,0,0,3,0,4,8,1920,1080,3005833,2.953125,8.125000,1.843750,0.000000,1.843750,9.482666,7.156250,8.990234,82.675537,49.156250,4.062500,7926.381836,28.746094,56937.000000,63887.000000,0
37,12,0,2,2,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.750000,0.000000,11821.687500,0.000000,43676.000000,42778.000000,0
37,1,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2816.000000,1527.000000,0
37,440,64,0,0,0,0,63,1920,1080,3005833,6.045898,1.500000,12.058594,3.000000,7.625000,17.147190,16.767578,15.429688,97.295746,0.000000,0.000000,0.000000,0.000000,47386.000000,46309.000000,0
37,144,0,0,2,0,4,9,1920,1080,3005833,3.218750,1.843750,0.000000,11.031250,0.000000,20.911621,7.896484,10.789062,80.999023,17.062500,4.625000,322.058594,26.359375,187520.000000,188842.000000,0
37,157,1,0,2,0,5,31,1920,1080,3005833,3.324219,3.000000,6.687500,0.000000,3.609375,5.637131,6.603516,8.197266,37.027695,8.593750,2.375000,278.397461,18.828125,65068.000000,67160.000000,0
37,39,0,2,1,3,5,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052734,1.044922,0.000000,10.343750,1.687500,590.663086,15.433594,133077.000000,144753.000000,0
37,41,0,1,2,0,2,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,5.437500,1632.375000,59.871094,13515.000000,12437.000000,0
37,9,0,2,2,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.500000,6.500000,2790.750000,126.750000,3206.000000,1769.000000,0
37,37,1,2,0,0,2,8,1920,1080,3005833,0.750000,0.000000,0.000000,1.500000,1.500000,0.562500,0.726562,1.125000,3.937500,6.937500,0.000000,721.933594,0.000000,3470.000000,2213.000000,0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12845.000000,18931.000000,0
37,0,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8577.000000,6413.000000,0
37,22,0,2,1,0,2,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.625000,3.000000,20.859375,32315.000000,31237.000000,0
37,0,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24543.000000,24252.000000,0
37,12,0,3,0,0,2,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187500,1.250000,0.527344,10.937500,26554.000000,25476.000000,0
37,0,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22029.000000,22495.000000,0
37,30,0,1,3,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,3.500000,0.937500,20.500000,29551.000000,28015.000000,0
37,27,0,1,3,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.625000,3.375000,0.734375,19.734375,31115.000000,30921.000000,0
37,11,0,3,1,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.875000,0.000000,5.359375,28105.000000,28006.000000,0
37,37,0,2,2,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,2.750000,192.250000,22.687500,25441.000000,24126.000000,0
37,12,0,3,1,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.500000,1.375000,141.750000,13.234375,26404.000000,27745.000000,0
37,33,0,1,3,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093750,0.023438,0.000000,14.375000,3.875000,345.984375,25.109375,48270.000000,82318.000000,0
37,41,0,3,1,0,0,2,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.378906,0.515625,0.000000,30.625000,0.125000,6565.234375,0.109375,39493.000000,39134.000000,0
37,387,64,0,0,0,0,64,1920,1080,3005833,12.371094,10.894531,5.625000,17.707031,15.257812,21.123840,30.730469,25.900391,155.360336,0.000000,0.000000,0.000000,0.000000,2925.000000,2027.000000,0
37,180,0,0,2,0,4,26,1920,1080,3005833,2.620117,2.734375,5.902344,0.000000,1.843750,4.563457,11.906250,8.390625,50.786354,33.125000,4.125000,1167.734375,17.484375,179221.000000,146614.000000,0
37,184,0,0,0,0,8,17,1920,1080,3005833,2.889648,2.125000,6.359375,3.074219,0.000000,5.251956,9.735352,9.549805,52.061066,33.812500,3.687500,1166.277344,13.964844,144916.000000,192502.000000,0
37,49,0,1,2,0,2,3,1920,1080,3005833,1.801758,4.953125,0.000000,2.253906,0.000000,4.157054,6.772461,5.879883,42.961678,26.125000,2.687500,1138.859375,12.339844,56901.000000,55722.000000,0
37,32,0,0,3,0,2,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.687500,7.312500,2368.714844,92.964844,10127.000000,9408.000000,0
37,12,0,2,2,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.500000,6.500000,2790.750000,126.750000,4711.000000,2384.000000,0
37,86,32,2,0,0,0,12,1920,1080,3005833,1.647461,0.000000,0.000000,4.746094,1.843750,3.767077,3.092773,3.586914,22.767319,0.000000,0.000000,0.000000,0.000000,2445.000000,1367.000000,0
37,26,0,2,2,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,2.375000,0.484375,16.984375,18908.000000,20454.000000,0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13405.000000,14299.000000,0
37,27,0,1,3,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.250000,3.875000,2.687500,25.609375,26662.000000,26695.000000,0
37,1,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20918.000000,18943.000000,0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21159.000000,19183.000000,0
37,15,0,2,2,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.125000,2.000000,3.859375,12.000000,22188.000000,19728.000000,0
37,14,0,2,2,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,3.250000,12.000000,21682.000000,20784.000000,0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28791.000000,27893.000000,0
37,0,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36007.000000,34930.000000,0
37,1,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24116.000000,30565.000000,0
37,0,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21871.000000,22997.000000,0
37,19,0,3,0,0,2,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.625000,1.250000,150.234375,10.937500,27285.000000,34865.000000,0
37,19,0,3,1,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009766,0.009766,0.000000,5.500000,1.125000,211.750000,8.859375,178356.000000,202050.000000,0
37,11,0,3,1,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.750000,1.125000,231.437500,8.859375,129087.000000,133152.000000,0
37,295,0,0,4,0,0,50,1920,1080,3005833,6.962891,2.808594,10.527344,0.000000,14.515625,33.872288,18.843750,16.935547,104.983002,80.875000,2.250000,4256.609375,3.437500,137079.000000,182526.000000,0
37,14,1,3,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2300.000000,915.000000,0
37,17,1,3,0,0,0,16,1920,1080,3005833,1.596680,0.000000,0.000000,4.886719,1.500000,3.983119,2.191406,3.521484,15.586356,0.000000,0.000000,0.000000,0.000000,4543.000000,3250.000000,0
37,408,16,0,1,0,4,62,1920,1080,3005833,10.123047,16.421875,12.105469,4.617188,7.347656,20.405621,32.393555,24.040039,156.898926,66.000000,16.375000,6556.125000,3578.984375,66113.000000,65035.000000,0
37,197,16,0,2,0,2,20,1920,1080,3005833,3.736328,9.585938,5.359375,0.000000,0.000000,16.193127,9.102539,10.688477,61.791805,35.000000,1.750000,2042.875000,5.187500,101668.000000,114110.000000,0
37,67,0,2,1,6,3,3,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.177734,0.054688,0.000000,12.593750,0.734375,764.678711,2.726318,66408.000000,65691.000000,0
37,111,0,0,2,0,4,12,1920,1080,3005833,2.666016,0.000000,0.000000,6.093750,4.570312,7.397747,6.953125,8.619141,34.738064,47.875000,6.500000,2553.484375,93.625000,93873.000000,139509.000000,0
37,14,0,2,2,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.500000,6.500000,2790.750000,126.750000,2855.000000,1777.000000,0
37,150,33,1,0,0,0,31,1920,1080,3005833,3.431641,0.000000,1.500000,7.359375,4.867188,8.248821,8.467773,8.631836,47.022671,0.000000,0.000000,0.000000,0.000000,2838.000000,1401.000000,0
37,43,0,2,1,0,2,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058594,0.320312,0.000000,9.312500,1.250000,362.714844,5.437500,114443.000000,119315.000000,0
37,78,0,3,1,0,0,16,1920,1080,3005833,0.632812,0.000000,0.000000,0.000000,2.531250,1.201355,2.406250,2.554688,17.802673,0.000000,1.125000,0.000000,8.859375,6278.000000,4654.000000,0
37,0,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5946.000000,4056.000000,0
37,14,0,2,2,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.250000,1.625000,4.687500,7.984375,6259.000000,4839.000000,0
37,0,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15187.000000,13910.000000,0
37,13,0,3,1,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.875000,0.984375,5.359375,13533.000000,16106.000000,0
37,248,32,1,1,0,0,35,1920,1080,3005833,9.174805,13.531250,7.539062,6.031250,9.597656,7.928748,20.065430,15.524414,93.948936,26.625000,0.500000,4962.234375,1.750000,12998.000000,12100.000000,0
37,480,64,0,0,0,0,81,1920,1080,3005833,16.904297,9.472656,22.375000,20.171875,15.597656,24.385555,39.377930,37.446289,242.125610,0.000000,0.000000,0.000000,0.000000,92103.000000,109361.000000,0
37,365,0,0,2,0,4,58,1920,1080,3005833,9.122070,15.582031,15.058594,5.847656,0.000000,42.726845,27.179688,24.390625,178.347412,104.562500,3.937500,9726.496094,17.808594,98082.000000,128718.000000,0
37,269,16,0,1,0,4,35,1920,1080,3005833,9.341797,15.589844,3.687500,10.515625,7.574219,18.877834,25.341797,20.884766,163.678101,71.000000,2.375000,8456.750000,10.859375,94354.000000,105665.000000,0
37,76,0,3,0,3,4,2,1920,1080,3005833,0.921875,3.687500,0.000000,0.000000,0.000000,2.549561,1.728516,1.708984,9.759521,15.921875,0.765625,3061.665771,9.616943,24398.000000,23500.000000,1
37,0,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6533.000000,3806.000000,1
37,151,16,0,2,0,2,20,1920,1080,3005833,4.993164,6.343750,4.175781,9.453125,0.000000,11.828784,13.929688,13.234375,45.938431,55.062500,1.000000,5061.058594,2.750000,16229.000000,15510.000000,1
37,174,0,0,3,0,2,20,1920,1080,3005833,6.500000,5.062500,9.070312,6.957031,4.910156,2.852348,16.583008,15.088867,61.492188,88.875000,1.812500,4756.359375,6.027344,47784.000000,48256.000000,1
37,175,0,0,1,0,6,16,1920,1080,3005833,5.212891,3.687500,3.816406,6.718750,6.628906,2.137424,11.696289,13.717773,53.907803,65.500000,1.562500,3396.250000,3.121094,79058.000000,82408.000000,1
37,172,0,1,1,9,3,23,1920,1080,3005833,4.248047,4.632812,8.671875,1.843750,1.843750,7.819897,8.061523,14.422852,39.045895,30.031250,0.625000,2376.030273,1.359375,76830.000000,91474.000000,0
37,44,32,2,0,0,0,1,1920,1080,3005833,0.375000,0.000000,0.000000,1.500000,0.000000,0.421875,1.578125,2.718750,2.109375,0.000000,0.000000,0.000000,0.000000,4922.000000,4024.000000,1
37,132,17,0,0,9,3,16,1920,1080,3005833,1.278320,0.000000,0.000000,1.500000,3.613281,2.192348,2.012695,3.598633,13.169608,11.500000,0.218750,835.687500,0.358398,34570.000000,36302.000000,1
37,114,16,1,2,0,0,15,1920,1080,3005833,1.858398,0.000000,2.578125,0.000000,4.855469,4.101932,7.350586,6.024414,38.189911,21.500000,0.500000,1387.000000,1.000000,114670.000000,151573.000000,1
37,112,1,0,2,0,2,26,1920,1080,3005833,3.552734,0.000000,8.210938,3.000000,3.000000,8.732952,7.279297,3.898438,22.477688,42.937500,3.875000,2370.808594,120.484375,22667.000000,24001.000000,0
37,38,17,1,1,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.875000,0.875000,105.109375,5.359375,10457.000000,8695.000000,1
37,0,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4672.000000,3034.000000,1
37,0,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8988.000000,9226.000000,1
37,0,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9195.000000,7899.000000,0
37,263,0,0,3,0,2,41,1920,1080,3005833,7.189453,3.031250,9.039062,7.402344,9.285156,6.287251,21.409180,15.989258,80.249268,127.875000,6.375000,16401.234375,42.234375,14959.000000,13503.000000,0
37,5,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238281,0.791016,0.000000,0.000000,0.000000,0.000000,0.000000,83164.000000,98213.000000,0
37,190,32,0,1,0,2,19,1920,1080,3005833,2.578125,0.000000,1.843750,4.093750,4.375000,3.177979,8.207031,7.636719,37.447021,76.875000,3.187500,13029.859375,68.527344,4162.000000,3264.000000,0
37,16,0,3,1,0,0,2,1920,1080,3005833,1.036133,4.144531,0.000000,0.000000,0.000000,3.220714,2.323242,2.711914,12.089515,29.750000,0.750000,6195.437500,3.937500,44190.000000,51600.000000,0
37,67,16,1,2,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.625000,6.000000,15227.984375,81.000000,16578.000000,15076.000000,0
37,1,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5508.000000,5464.000000,0
37,128,0,2,0,0,4,14,1920,1080,3005833,2.789062,0.000000,0.000000,1.812500,9.343750,14.868835,13.067383,10.084961,133.935974,34.312500,0.562500,10305.464844,2.496094,2360.000000,1102.000000,0
37,44,0,1,2,9,1,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195312,0.716797,0.000000,38.562500,2.000000,3803.308594,11.125000,54228.000000,58000.000000,0
37,290,16,0,1,0,4,33,1920,1080,3005833,6.129883,5.273438,6.582031,4.484375,8.179688,1.961833,22.531250,18.667969,170.632538,56.125000,4.562500,3964.734375,33.746094,12598.000000,11454.000000,0
37,262,0,0,2,9,3,37,1920,1080,3005833,5.498047,11.554688,8.093750,0.000000,2.343750,20.899670,21.176758,16.489258,108.013672,49.218750,3.875000,3541.420898,31.671875,56886.000000,63235.000000,0
37,20,0,3,1,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001953,0.001953,0.000000,13.750000,0.000000,1323.437500,0.000000,15905.000000,13079.000000,0
37,260,0,0,1,0,6,32,1920,1080,3005833,4.854492,5.589844,6.191406,0.000000,7.636719,8.408740,16.183594,15.160156,75.589180,75.125000,4.250000,2748.609375,18.312500,108959.000000,134907.000000,0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44232.000000,44156.000000,0
37,71,1,1,1,0,2,18,1920,1080,3005833,1.777344,1.843750,1.500000,3.765625,0.000000,1.798386,5.739258,4.959961,31.493393,29.187500,1.687500,1892.527344,9.839844,15002.000000,19251.000000,0
37,21,0,2,2,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011719,0.187500,0.000000,7.000000,0.500000,147.000000,0.750000,78585.000000,93324.000000,0
37,2,0,4,0,0,0,0,1920,1080,3005833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4217.000000,2932.000000,0
